SampleID	Count	Purity	ASV	Taxonomy	Count2	Purity2	ASV2	Taxonomy2
L2P07G3	109	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12H1	109	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P13G12	109	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P45F1	109	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18G9	108	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39D10	108	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P45D8	108	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18C11	107	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P21G4	107	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P31E5	107	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P41B4	107	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P20E4	106	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P24G8	106	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P34G5	106	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P44C5	106	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P46A8	106	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P08B8	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09E9	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P20B4	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27E5	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27E6	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P28C2	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P38E1	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P47A4	105	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P13C1	104	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B3	103	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27C9	103	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27E7	103	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P39C10	102	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P03B11	102	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27G3	102	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29G12	102	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P17B10	101	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27B11	101	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P11G8	99	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18H4	99	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P30C10	99	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P34C12	99	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P47F12	99	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P15B11	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B8	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P15G10	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P20B7	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27G10	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P30G10	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P41E11	98	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P01B5	97	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29D9	97	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A10	96	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P31H9	96	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39F6	96	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P02C10	95	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09C5	95	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18G5	95	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P25B10	95	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P11H5	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12H7	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P13C7	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P19G7	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P25B1	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P34B2	94	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09H12	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12B11	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P16F2	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P24G1	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P28G9	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P43B10	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P46C12	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P46G9	93	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P01A7	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P08H7	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P10A7	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18H5	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P20H10	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P31C12	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P44F9	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P46H5	92	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P21B10	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P22G7	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29B11	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29B4	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29G9	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P29H7	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P36G10	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39B4	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39E2	91	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P30D4	90	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P35G10	90	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P22B8	90	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39C5	90	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P44H1	90	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P06D8	89	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P14C12	89	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27G8	89	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P32B9	89	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12H4	88	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B11	87	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P10C8	87	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P13B8	87	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P14B5	87	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P11C10	86	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12G1	86	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P19H4	86	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P03G7	85	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P07C1	85	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P38C3	85	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P43B5	85	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09C3	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12G6	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P30G11	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P36H11	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P47G1	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P48A7	84	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09C1	83	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P12A1	83	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P14G10	83	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P42C11	83	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P16A5	82	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P47G12	82	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P02A3	81	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B5	81	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P45C6	81	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09H3	80	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P37B1	80	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P42G6	80	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P44G2	80	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P02G4	79	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P22G5	79	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P42C4	79	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B1	78	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09C4	78	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P14H5	78	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P39C12	78	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P40B2	78	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P21B2	77	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P24C1	77	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P38F11	77	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P46A5	77	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P02F12	76	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A7	76	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18A10	76	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P18A8	76	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B9	75	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P11H7	75	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P26C1	75	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P44B11	75	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09G3	74	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P24C12	74	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A3	73	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P19A4	73	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P38G7	73	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P14A5	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P01G8	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P03G1	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P07B2	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09H6	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P27A2	72	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09B10	71	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P17H9	71	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P37B7	71	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P37H4	71	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P47B7	71	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L1P12G8	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A1	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A2	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P24A5	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P32G8	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P42G3	70	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P17A10	69	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P38H4	69	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P41G7	69	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
L2P09A4	68	100	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	0	NA	NA	NA
